Brand,Model,Processor,RAM,Storage Capacity,Display Size,OS,GPU,Weight,Warranty,Price,
Toshiba,Tecra Z40-C-136,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.47,2,503700.00,
Dell,Latitude E5570,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.09,2,310104.00,
HP,ProBook 440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,1.64,2,294920.00,
Lenovo,Yoga 500-15ISK,Intel Core i7 6500U 2.5GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.8,2,247324.00,
Vero,V142 (X5-Z8350/2GB/32GB/W10),Intel Atom X5-Z8350 1.44GHz,2GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 400,1.45,2,61320.00,
Toshiba,Tecra A50-C-218,Intel Core i7 6500U 2.5GHz,16GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 930M,2.4,2,416100.00,
Lenovo,Thinkpad L560,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.3,2,306308.00,
HP,EliteBook 840,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.54,2,292000.00,
HP,EliteBook 850,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD +  500GB HDD,"15.6""",Windows,Intel HD Graphics 520,1.84,2,614076.00,
HP,EliteBook 1040,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.43,2,428948.00,
MSI,GT72S Dominator,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,3.78,2,451140.00,
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,4.6,2,668388.00,
Asus,Chromebook C202SA,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB Flash Storage,"11.6""",Chrome OS,Intel HD Graphics 400,1.2,2,83804.00,
Lenovo,ThinkPad X1,Intel Core i7 6600U 2.6GHz,16GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.1,2,765040.00,
HP,Noteb Pav,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,1.91,3,285868.00,
Dell,Inspiron 5578,Intel Core i5 7200U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.3,2,319448.00,
HP,ProBook 450,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,285868.00,
Dell,XPS 13,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,"13.3""",Windows,Intel HD Graphics 620,1.2,2,658168.00,
HP,ProBook 650,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.31,2,205860.00,
HP,250 G5,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",No OS,Intel HD Graphics 620,1.96,2,145708.00,
Acer,Aspire ES1-523,AMD A8-Series 7410 2.2GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon R5,2.4,2,131108.00,
Dell,Inspiron 7378,Intel Core i7 7500U 2.7GHz,12GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.6,0,379308.00,
MSI,GT62VR 6RD,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,2.94,2,531148.00,
HP,ProBook 450,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.04,3,312440.00,
Asus,Rog G752VL-GC088D,Intel Core i7 6700HQ 2.6GHz,16GB,1TB HDD,"17.3""",No OS,Nvidia GeForce GTX 965M,4,1,291416.00,
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics,2.25,2,163228.00,
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,16GB,2TB HDD,"15.6""",Windows,AMD Radeon R7 M445,2.32,3,288788.00,
MSI,GS63VR 6RF,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,1.8,2,563268.00,
Dell,XPS 13,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.29,3,425736.00,
Asus,ROG G701VO,Intel Core i7 6820HK 2.7GHz,64GB,1TB SSD,"17.3""",Windows,Nvidia GeForce GTX 980 ,3.58,2,1160700.00,
Dell,Inspiron 5368,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.62,2,233016.00,
Dell,Alienware 15,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 970M,3.21,2,388068.00,
Apple,"MacBook 12""",Intel Core M 1.1GHz,8GB,256GB Flash Storage,"12.0""",Mac OS,Intel HD Graphics 515,0.92,2,379600.00,
Dell,Latitude 3570,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.06,2,140452.00,
HP,ProBook 650,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.31,2,350108.00,
HP,EliteBook 820,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,1,350108.00,
HP,ProBook 430,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.49,1,318280.00,
Lenovo,ThinkPad Yoga,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.3,1,500196.00,
Lenovo,IdeaPad 300-17ISK,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,"17.3""",Windows,AMD Radeon R5 M330,3,1,192428.00,
Lenovo,Ideapad 700-15ISK,Intel Core i5 6300HQ 2.3GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 950M,2.3,3,285284.00,
MSI,GT72VR Dominator,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,3.78,2,729708.00,
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.1,1,157680.00,
HP,Probook 650,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.31,1,274480.00,
Lenovo,Yoga 900S-12ISK,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,"12.5""",Windows,Intel HD Graphics 515,0.99,1,408508.00,
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6820HK 2.7GHz,32GB,512GB SSD +  1TB Hybrid,"17.3""",Windows,Nvidia GeForce GTX 980M,4.6,2,946080.00,
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,"10.1""",Windows,Intel HD Graphics 400,0.69,3,188632.00,
HP,Spectre x360,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.3,3,598308.00,
Dell,Vostro 3568,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.18,3,219000.00,
HP,EliteBook 840,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"14.0""",Windows,Intel HD Graphics 520,1.54,3,300760.00,
HP,ZBook 15u,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,AMD FirePro W4190M,1.9,2,436540.00,
Lenovo,ThinkPad T460,Intel Core i5 6200U 2.3GHz,8GB,1GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.7,3,350108.00,
HP,Chromebook 13,Intel Pentium Dual Core 4405Y 1.5GHz,4GB,32GB Flash Storage,"13.3""",Chrome OS,Intel HD Graphics 515,1.29,1,179580.00,
Acer,Aspire ES1-523,AMD A8-Series 7410 2.2GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R5,2.4,2,113004.00,
Dell,Inspiron 3552,Intel Pentium Quad Core N3700 1.6GHz,4GB,500GB HDD,"15.6""",Linux,Intel HD Graphics,2.2,2,114756.00,
HP,250 G6,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 520,1.86,2,100740.00,
Asus,Rog GL702VM-GC354T,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.7,2,466908.00,
Dell,Inspiron 5370,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,"13.3""",Windows,AMD Radeon 530,1.4,2,238856.00,
HP,Elitebook 820,Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,"12.5""",Windows,Intel HD Graphics 520,2.4,2,466908.00,
Acer,Aspire F5-573G,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 950M,2.4,2,233308.00,
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon R7 M445,2.36,2,186296.00,
MSI,GS70 Stealth,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,"17.3""",Windows,Nvidia GeForce GTX 965M,2.6,2,466908.00,
HP,250 G5,Intel Pentium Quad Core N3710 1.6GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 405,1.96,2,146000.00,
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,4.3,2,671308.00,
Dell,Latitude E5270,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,"12.5""",Windows,Intel HD Graphics 520,1.5,3,331420.00,
Dell,Latitude E5270,Intel Core i3 6100U 2.3GHz,4GB,128GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.5,2,340472.00,
Acer,Chromebook 15,Intel Celeron Dual Core 3205U 1.5GHz,4GB,16GB SSD,"15.6""",Chrome OS,Intel HD Graphics,2.2,2,61028.00,
HP,ZBook 17,Intel Core i7 6700HQ 2.6GHz,8GB,1TB HDD,"17.3""",Windows,AMD FirePro W6150M,3,2,846508.00,
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.4,2,350108.00,
Dell,Latitude E5270,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.5,2,412596.00,
MSI,GE72 Apache,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 960M,2.9,2,441212.00,
Lenovo,Yoga 500-15ISK,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.1,2,253164.00,
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),AMD A6-Series 9220 2.5GHz,4GB,1TB HDD,"15.6""",Windows,AMD Radeon R4,2.1,3,116216.00,
Asus,Rog GL552VW-CN470T,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2.59,2,390988.00,
HP,EliteBook 1030,Intel Core M 6Y54 1.1GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 515,1.16,2,496108.00,
Dell,Vostro 3559,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R5 M315,2.24,2,224548.00,
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,"15.6""",Windows,Intel HD Graphics 520,2.1,2,125268.00,
HP,Spectre Pro,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.16,2,574948.00,
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,"10.1""",Android,Intel HD Graphics 400,0.69,2,160308.00,
Dell,XPS 13,Intel Core i7 7560U 2.4GHz,8GB,256GB SSD,"13.3""",Windows,Intel Iris Plus Graphics 640,1.23,2,402668.00,
Lenovo,IdeaPad Y900-17ISK,Intel Core i7 6820HK 2.7GHz,16GB,256GB SSD +  1TB Hybrid,"17.3""",Windows,Nvidia GeForce GTX 980M,4.6,3,802708.00,
Razer,Blade Stealth,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.25,2,300468.00,
Toshiba,Portege X30-D-10K,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.05,2,649992.00,
Asus,Rog GL752VW-T4308T,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 960M,3.52,2,383104.00,
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Intel Atom X5-Z8350 1.44GHz,4GB,32GB Flash Storage,"13.3""",Windows,Intel HD Graphics 400,1.35,2,57232.00,
HP,Spectre Pro,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.16,2,493480.00,
HP,EliteBook 1040,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.43,2,441796.00,
Dell,Latitude E5570,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",Linux,Intel HD Graphics 520,2.09,2,152716.00,
Asus,VivoBook Max,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 620,2,2,127020.00,
Lenovo,ThinkPad Yoga,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.8,2,487348.00,
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,"10.1""",Windows,Intel HD Graphics 400,0.69,2,139868.00,
HP,EliteBook 820,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,3,553340.00,
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD +  1TB HDD,"15.6""",No OS,Nvidia GeForce GTX 1060,2.4,2,288788.00,
HP,Omen -,Intel Core i5 6300HQ 2.3GHz,8GB,128GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,3.35,2,329668.00,
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Intel Core i7 7500U 2.7GHz,8GB,2TB HDD,"15.6""",Windows,Intel HD Graphics 620,2.04,2,183668.00,
Lenovo,ThinkPad P40,Intel Core i7 6600U 2.6GHz,8GB,512GB SSD,"14.0""",Windows,Nvidia Quadro M500M,1.8,2,598600.00,
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 500,1.5,2,81176.00,
HP,250 G6,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.84,2,219584.00,
Acer,Aspire E5-576G,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 940MX,2.23,2,179872.00,
Lenovo,IdeaPad 500-15ISK,Intel Core i7 6500U 2.5GHz,16GB,1TB Hybrid,"15.6""",Windows,AMD Radeon R7 M360,2.5,2,320908.00,
HP,ZBook 17,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,"17.3""",Windows,Nvidia Quadro M3000M,3,2,1153108.00,
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,"15.6""",Windows,AMD Radeon R7 M445,2.5,2,228928.00,
MSI,GT72S Dominator,Intel Core i7 6820HQ 2.7GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,3.78,2,700508.00,
HP,EliteBook 850,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.88,2,633932.00,
Lenovo,ThinkPad X1,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,2.8,2,712480.00,
MSI,GP62M 7RDX,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.4,2,333464.00,
HP,Spectre Pro,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.48,2,475668.00,
HP,ZBook 15,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M1000M,2.59,2,650868.00,
HP,Spectre Pro,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.48,2,525308.00,
HP,ZBook Studio,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia Quadro M1000M,2,2,554508.00,
HP,EliteBook 820,Intel Core i7 6500U 2.50GHz,8GB,256GB SSD,"12.5""",Windows,Intel HD Graphics 520,1.26,2,670432.00,
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 940MX,2.18,2,294628.00,
HP,EliteBook 850,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.88,2,461068.00,
Lenovo,ThinkPad X1,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.27,2,682988.00,
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Intel Core i3 6006U 2.0GHz,4GB,1TB HDD,"15.6""",No OS,Intel HD Graphics 520,1.9,2,98988.00,
HP,15-BA015wm (E2-7110/4GB/500GB/W10),AMD E-Series 7110 1.8GHz,4GB,500GB HDD,"15.6""",Windows,AMD Radeon R2 Graphics,1.86,1,86724.00,
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Intel Core i5 6200U 2.3GHz,8GB,1TB HDD,"15.6""",No OS,AMD Radeon R5 M330,2.32,1,174908.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050Ti,2.62,1,350108.00,
Dell,XPS 15,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 960M,2.04,1,657000.00,
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,AMD A6-Series A6-9220 2.5GHz,4GB,256GB SSD,"15.6""",Windows,AMD Radeon 520,1.91,2,139576.00,
MSI,GP72M 7REX,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1050 Ti,2.7,2,435664.00,
Lenovo,ThinkPad T460s,Intel Core i7 6600U 2.6GHz,12GB,512GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.4,2,671308.00,
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Intel Core i5 6200U 2.3GHz,8GB,1TB Hybrid,"15.6""",Windows,AMD Radeon R5 M330,2.5,2,230096.00,
HP,Spectre Pro,Intel Core i7 6600U 2.6GHz,8GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 520,1.48,2,595972.00,
Lenovo,ThinkPad T460,Intel Core i7 6600U 2.6GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.7,2,437708.00,
MSI,GS40 Phantom,Intel Core i7 6700HQ 2.6GHz,16GB,256GB SSD +  1TB HDD,"14.0""",Windows,Nvidia GeForce GTX 970M,1.7,2,516548.00,
HP,Pavilion 15-cb003nv,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.62,2,262508.00,
Lenovo,IdeaPad 310-15ISK,Intel Core i3 6006U 2.0GHz,8GB,1TB HDD,"15.6""",Windows,Intel HD Graphics 520,2.2,2,134028.00,
HP,250 G4,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",No OS,Intel HD Graphics 520,2.1,3,138992.00,
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050 Ti,2.62,2,437416.00,
Lenovo,ThinkPad T570,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 620,1.95,2,405880.00,
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",Windows,Nvidia GeForce 920MX ,2.2,2,136656.00,
HP,Stream 14-AX000nv,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,"14.0""",Windows,Intel HD Graphics 400,1.44,2,72708.00,
MSI,PL60 7RD,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.2,2,244988.00,
HP,250 G5,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,"15.6""",Windows,Intel HD Graphics 520,1.96,2,198268.00,
HP,ProBook 450,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,"15.6""",Windows,Intel UHD Graphics 620,2.1,0,338428.00,
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Intel Celeron Dual Core N3050 1.6GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics,2.2,2,107748.00,
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,"15.6""",No OS,Intel HD Graphics 520,2.1,3,116216.00,
Lenovo,IdeaPad 510-15IKB,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,"15.6""",No OS,Nvidia GeForce 940MX,2.2,1,207028.00,
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 620,2,2,224548.00,
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Intel Core i7 6500U 2.5GHz,4GB,1TB Hybrid,"15.6""",Windows,Intel HD Graphics 520,2.32,3,240900.00,
Lenovo,IdeaPad Y700-15ISK,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD,"15.6""",Windows,Nvidia GeForce GTX 960,3.31,2,381060.00,
MSI,GS60 Ghost,Intel Core i7 6700HQ 2.6GHz,16GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 970M,1.91,3,628676.00,
HP,ProBook 450,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 520,2.07,2,189800.00,
Lenovo,ThinkPad X1,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,"14.0""",Windows,Intel HD Graphics 520,1.36,2,478004.00,
Lenovo,IdeaPad 310-15IKB,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 920M,1.54,2,242652.00,
Dell,Vostro 5568,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,"15.6""",Linux,Nvidia GeForce GT 940MX,1.98,2,261340.00,
Acer,Aspire 3,Intel Celeron Dual Core N3350 2GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 500,2.1,2,97236.00,
HP,Pavilion 15-BC000nv,Intel Core i7 6700HQ 2.6GHz,6GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2.18,2,233308.00,
Asus,Rog GL552VW-DM201T,Intel Core i7 6700HQ 2.6GHz,8GB,256GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 960M,2.591,1,265428.00,
Dell,Inspiron 5578,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"15.6""",Windows,Intel HD Graphics 620,2.09,1,344268.00,
Acer,Aspire E5-576G,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,"15.6""",Windows,Nvidia GeForce 940MX,2.23,1,201772.00,
Dell,XPS 13,Intel Core i5 6300U 2.4GHz,8GB,256GB SSD,"13.3""",Linux,Intel HD Graphics 520,1.23,1,320908.00,
Acer,Predator G9-793,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1070,4.2,3,758908.00,
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.4,2,239148.00,
Samsung,Chromebook Plus,Samsung Cortex A72&A53 2.0GHz,4GB,32GB Flash Storage,"12.3""",Chrome OS,ARM Mali T860 MP4,1.15,1,192428.00,
HP,250 G6,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,"15.6""",Windows,Intel HD Graphics 620,1.86,1,141620.00,
Apple,"MacBook 12""",Intel Core M 1.1GHz,8GB,256GB Flash Storage,"12.0""",Mac OS,Intel HD Graphics 5300,0.92,1,339596.00,
Dell,Inspiron 7378,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.6,2,350108.00,
HP,Pavilion Power,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD +  1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1050,2.21,3,387484.00,
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Intel Core i3 6006U 2GHz,4GB,1TB HDD,"15.6""",No OS,AMD Radeon R5 M430,1.9,3,107456.00,
Asus,Rog G752VY-GC229T,Intel Core i7 6700HQ 2.6GHz,16GB,512GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 980M,4.3,3,627800.00,
Acer,Aspire 3,Intel Celeron Dual Core N3350 2GHz,4GB,1TB HDD,"15.6""",Linux,Intel HD Graphics 500,2.1,3,79424.00,
MSI,GS73VR 7RF,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD +  1TB HDD,"17.3""",Windows,Nvidia GeForce GTX 1060,2.43,2,598016.00,
Dell,Inspiron 5567,Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,"15.6""",Windows,AMD Radeon R7 M440,2.3,3,145708.00,
Lenovo,IdeaPad 310-15ISK,Intel Core i7 6500U 2.5GHz,8GB,500GB HDD,"15.6""",No OS,Nvidia GeForce 920MX,2.2,1,183668.00,
Dell,Inspiron 5579,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,"15.6""",Windows,Intel UHD Graphics 620,2,2,375220.00,
Dell,XPS 13,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,"13.3""",Windows,Intel HD Graphics 620,1.2,2,782560.00,
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Intel Core i7 6700HQ 2.6GHz,8GB,1TB HDD,"15.6""",Windows,Nvidia GeForce GTX 1060,2.2,2,341348.00,
